# code name : Parallel Tempering for 2D Ferromagnetic Ising Model
# author : Andrew Noble
# version : v0.1
# inspired by : Prof. Helmut Katzgraber

# system size : 20
# number of spins : 400
# space dimension : 2
# lattice coordination number : 4
# process ID : 12523
# hostname : Andrews-MacBook-Pro-4.local
# job start : Sun Mar  1 23:14:55 2020

# temperature set
# | 0.10
# | 0.13
# | 0.16
# | 0.20
# | 0.25
# | 0.32
# | 0.40
# | 0.50
# | 0.63
# | 0.79
# | 1.00
# | 1.26
# | 1.58
# | 2.00
# | 2.51
# | 3.16
# | 3.98
# | 5.01
# | 6.31
# | 7.94
# | 10.00

# T MCS <energy> <m>
0.1000 461000 -2.0000 1.0000
0.1300 461000 -2.0000 1.0000
0.1600 461000 -2.0000 1.0000
0.2000 461000 -2.0000 1.0000
0.2500 461000 -2.0000 1.0000
0.3200 461000 -2.0000 1.0000
0.4000 461000 -2.0000 1.0000
0.5000 461000 -2.0000 1.0000
0.6300 461000 -2.0000 1.0000
0.7900 461000 -2.0000 1.0000
1.0000 461000 -1.9800 0.9950
1.2600 461000 -1.9800 0.9950
1.5800 461000 -1.8800 0.9600
2.0000 461000 -1.6900 0.9000
2.5100 461000 -1.2500 0.4550
3.1600 461000 -0.8400 0.1350
3.9800 461000 -0.6000 0.0250
5.0100 461000 -0.4600 0.0450
6.3100 461000 -0.3600 0.0550
7.9400 461000 -0.3500 0.1150
10.0000 461000 -0.0700 0.0400

0.1000 462000 -2.0000 1.0000
0.1300 462000 -2.0000 1.0000
0.1600 462000 -2.0000 1.0000
0.2000 462000 -2.0000 1.0000
0.2500 462000 -2.0000 1.0000
0.3200 462000 -2.0000 1.0000
0.4000 462000 -2.0000 1.0000
0.5000 462000 -2.0000 1.0000
0.6300 462000 -2.0000 1.0000
0.7900 462000 -2.0000 1.0000
1.0000 462000 -2.0000 1.0000
1.2600 462000 -1.9000 0.9700
1.5800 462000 -1.8200 0.9500
2.0000 462000 -1.8500 0.9600
2.5100 462000 -0.9300 0.0200
3.1600 462000 -0.6700 0.0250
3.9800 462000 -0.5900 0.1200
5.0100 462000 -0.4300 0.1050
6.3100 462000 -0.3500 0.0250
7.9400 462000 -0.3300 0.1050
10.0000 462000 -0.2400 0.0100

0.1000 463000 -2.0000 1.0000
0.1300 463000 -2.0000 1.0000
0.1600 463000 -2.0000 1.0000
0.2000 463000 -2.0000 1.0000
0.2500 463000 -2.0000 1.0000
0.3200 463000 -2.0000 1.0000
0.4000 463000 -2.0000 1.0000
0.5000 463000 -2.0000 1.0000
0.6300 463000 -2.0000 1.0000
0.7900 463000 -2.0000 1.0000
1.0000 463000 -2.0000 1.0000
1.2600 463000 -2.0000 1.0000
1.5800 463000 -1.9800 0.9950
2.0000 463000 -1.6900 0.8500
2.5100 463000 -1.1100 0.3600
3.1600 463000 -0.8400 0.1200
3.9800 463000 -0.7100 0.0300
5.0100 463000 -0.3600 0.1400
6.3100 463000 -0.3500 0.0800
7.9400 463000 -0.2400 0.0400
10.0000 463000 -0.2400 0.0550

0.1000 464000 -2.0000 1.0000
0.1300 464000 -2.0000 1.0000
0.1600 464000 -2.0000 1.0000
0.2000 464000 -2.0000 1.0000
0.2500 464000 -2.0000 1.0000
0.3200 464000 -2.0000 1.0000
0.4000 464000 -2.0000 1.0000
0.5000 464000 -2.0000 1.0000
0.6300 464000 -2.0000 1.0000
0.7900 464000 -2.0000 1.0000
1.0000 464000 -2.0000 1.0000
1.2600 464000 -2.0000 1.0000
1.5800 464000 -1.9600 0.9900
2.0000 464000 -1.8700 0.9650
2.5100 464000 -1.0200 0.2500
3.1600 464000 -0.8000 0.0650
3.9800 464000 -0.6300 0.0350
5.0100 464000 -0.4000 0.0050
6.3100 464000 -0.3400 0.0800
7.9400 464000 -0.3100 0.0550
10.0000 464000 -0.2200 0.0600

0.1000 465000 -2.0000 1.0000
0.1300 465000 -2.0000 1.0000
0.1600 465000 -2.0000 1.0000
0.2000 465000 -2.0000 1.0000
0.2500 465000 -2.0000 1.0000
0.3200 465000 -2.0000 1.0000
0.4000 465000 -2.0000 1.0000
0.5000 465000 -2.0000 1.0000
0.6300 465000 -2.0000 1.0000
0.7900 465000 -2.0000 1.0000
1.0000 465000 -2.0000 1.0000
1.2600 465000 -1.9700 0.9900
1.5800 465000 -1.8800 0.9650
2.0000 465000 -1.7900 0.9350
2.5100 465000 -1.0800 0.0300
3.1600 465000 -0.7600 0.1250
3.9800 465000 -0.6700 0.1950
5.0100 465000 -0.5600 0.0700
6.3100 465000 -0.4800 0.0450
7.9400 465000 -0.1600 0.0300
10.0000 465000 -0.2400 0.0850

0.1000 466000 -2.0000 1.0000
0.1300 466000 -2.0000 1.0000
0.1600 466000 -2.0000 1.0000
0.2000 466000 -2.0000 1.0000
0.2500 466000 -2.0000 1.0000
0.3200 466000 -2.0000 1.0000
0.4000 466000 -2.0000 1.0000
0.5000 466000 -2.0000 1.0000
0.6300 466000 -2.0000 1.0000
0.7900 466000 -2.0000 1.0000
1.0000 466000 -2.0000 1.0000
1.2600 466000 -2.0000 1.0000
1.5800 466000 -1.9700 0.9900
2.0000 466000 -1.6800 0.8550
2.5100 466000 -1.2000 0.1150
3.1600 466000 -0.6900 0.1550
3.9800 466000 -0.5000 0.1350
5.0100 466000 -0.3300 0.0050
6.3100 466000 -0.3100 0.0250
7.9400 466000 -0.1200 0.0650
10.0000 466000 -0.1700 0.0350

0.1000 467000 -2.0000 1.0000
0.1300 467000 -2.0000 1.0000
0.1600 467000 -2.0000 1.0000
0.2000 467000 -2.0000 1.0000
0.2500 467000 -2.0000 1.0000
0.3200 467000 -2.0000 1.0000
0.4000 467000 -2.0000 1.0000
0.5000 467000 -2.0000 1.0000
0.6300 467000 -2.0000 1.0000
0.7900 467000 -2.0000 1.0000
1.0000 467000 -2.0000 1.0000
1.2600 467000 -2.0000 1.0000
1.5800 467000 -1.8900 0.9650
2.0000 467000 -1.6700 0.8800
2.5100 467000 -0.9300 0.2250
3.1600 467000 -0.9200 0.0800
3.9800 467000 -0.5300 0.0500
5.0100 467000 -0.4700 0.0550
6.3100 467000 -0.3900 0.1500
7.9400 467000 -0.3100 0.0500
10.0000 467000 -0.1900 0.0000

0.1000 468000 -2.0000 1.0000
0.1300 468000 -2.0000 1.0000
0.1600 468000 -2.0000 1.0000
0.2000 468000 -2.0000 1.0000
0.2500 468000 -2.0000 1.0000
0.3200 468000 -2.0000 1.0000
0.4000 468000 -2.0000 1.0000
0.5000 468000 -2.0000 1.0000
0.6300 468000 -2.0000 1.0000
0.7900 468000 -2.0000 1.0000
1.0000 468000 -2.0000 1.0000
1.2600 468000 -2.0000 1.0000
1.5800 468000 -1.9300 0.9800
2.0000 468000 -1.9600 0.9900
2.5100 468000 -1.1200 0.3200
3.1600 468000 -0.7900 0.0650
3.9800 468000 -0.6400 0.0600
5.0100 468000 -0.6200 0.0950
6.3100 468000 -0.3400 0.0200
7.9400 468000 -0.2200 0.0950
10.0000 468000 -0.2500 0.0450

0.1000 469000 -2.0000 1.0000
0.1300 469000 -2.0000 1.0000
0.1600 469000 -2.0000 1.0000
0.2000 469000 -2.0000 1.0000
0.2500 469000 -2.0000 1.0000
0.3200 469000 -2.0000 1.0000
0.4000 469000 -2.0000 1.0000
0.5000 469000 -2.0000 1.0000
0.6300 469000 -2.0000 1.0000
0.7900 469000 -2.0000 1.0000
1.0000 469000 -2.0000 1.0000
1.2600 469000 -1.9800 0.9950
1.5800 469000 -1.9600 0.9900
2.0000 469000 -1.8000 0.9450
2.5100 469000 -1.1600 0.2850
3.1600 469000 -0.6600 0.1150
3.9800 469000 -0.6900 0.0050
5.0100 469000 -0.4600 0.0100
6.3100 469000 -0.3000 0.0050
7.9400 469000 -0.2500 0.0100
10.0000 469000 -0.2800 0.0650

0.1000 470000 -2.0000 1.0000
0.1300 470000 -2.0000 1.0000
0.1600 470000 -2.0000 1.0000
0.2000 470000 -2.0000 1.0000
0.2500 470000 -2.0000 1.0000
0.3200 470000 -2.0000 1.0000
0.4000 470000 -2.0000 1.0000
0.5000 470000 -2.0000 1.0000
0.6300 470000 -2.0000 1.0000
0.7900 470000 -1.9800 0.9950
1.0000 470000 -2.0000 1.0000
1.2600 470000 -2.0000 1.0000
1.5800 470000 -1.9600 0.9900
2.0000 470000 -1.7700 0.9250
2.5100 470000 -1.0500 0.0900
3.1600 470000 -0.6500 0.0350
3.9800 470000 -0.4800 0.0800
5.0100 470000 -0.5500 0.1050
6.3100 470000 -0.2900 0.0550
7.9400 470000 -0.1800 0.0050
10.0000 470000 -0.1900 0.0600

0.1000 471000 -2.0000 1.0000
0.1300 471000 -2.0000 1.0000
0.1600 471000 -2.0000 1.0000
0.2000 471000 -2.0000 1.0000
0.2500 471000 -2.0000 1.0000
0.3200 471000 -2.0000 1.0000
0.4000 471000 -2.0000 1.0000
0.5000 471000 -2.0000 1.0000
0.6300 471000 -2.0000 1.0000
0.7900 471000 -2.0000 1.0000
1.0000 471000 -2.0000 1.0000
1.2600 471000 -1.9800 0.9950
1.5800 471000 -1.9000 0.9700
2.0000 471000 -1.8300 0.9550
2.5100 471000 -1.0200 0.4400
3.1600 471000 -0.7900 0.0150
3.9800 471000 -0.4100 0.0600
5.0100 471000 -0.3700 0.0400
6.3100 471000 -0.3100 0.0650
7.9400 471000 -0.1400 0.1000
10.0000 471000 -0.5300 0.0800

0.1000 472000 -2.0000 1.0000
0.1300 472000 -2.0000 1.0000
0.1600 472000 -2.0000 1.0000
0.2000 472000 -2.0000 1.0000
0.2500 472000 -2.0000 1.0000
0.3200 472000 -2.0000 1.0000
0.4000 472000 -2.0000 1.0000
0.5000 472000 -2.0000 1.0000
0.6300 472000 -2.0000 1.0000
0.7900 472000 -2.0000 1.0000
1.0000 472000 -2.0000 1.0000
1.2600 472000 -2.0000 1.0000
1.5800 472000 -1.9800 0.9950
2.0000 472000 -1.7500 0.9300
2.5100 472000 -0.9600 0.0250
3.1600 472000 -0.7900 0.1950
3.9800 472000 -0.4300 0.0100
5.0100 472000 -0.4200 0.0150
6.3100 472000 -0.2800 0.0350
7.9400 472000 -0.2600 0.0750
10.0000 472000 -0.4700 0.0800

0.1000 473000 -2.0000 1.0000
0.1300 473000 -2.0000 1.0000
0.1600 473000 -2.0000 1.0000
0.2000 473000 -2.0000 1.0000
0.2500 473000 -2.0000 1.0000
0.3200 473000 -2.0000 1.0000
0.4000 473000 -2.0000 1.0000
0.5000 473000 -2.0000 1.0000
0.6300 473000 -2.0000 1.0000
0.7900 473000 -2.0000 1.0000
1.0000 473000 -2.0000 1.0000
1.2600 473000 -2.0000 1.0000
1.5800 473000 -1.9600 0.9900
2.0000 473000 -1.6900 0.9050
2.5100 473000 -1.0700 0.2600
3.1600 473000 -0.7500 0.0300
3.9800 473000 -0.5500 0.1650
5.0100 473000 -0.5600 0.0650
6.3100 473000 -0.4500 0.1200
7.9400 473000 -0.3000 0.0650
10.0000 473000 -0.0300 0.0700

0.1000 474000 -2.0000 1.0000
0.1300 474000 -2.0000 1.0000
0.1600 474000 -2.0000 1.0000
0.2000 474000 -2.0000 1.0000
0.2500 474000 -2.0000 1.0000
0.3200 474000 -2.0000 1.0000
0.4000 474000 -2.0000 1.0000
0.5000 474000 -2.0000 1.0000
0.6300 474000 -2.0000 1.0000
0.7900 474000 -2.0000 1.0000
1.0000 474000 -2.0000 1.0000
1.2600 474000 -1.9800 0.9950
1.5800 474000 -1.9200 0.9800
2.0000 474000 -1.8200 0.9500
2.5100 474000 -1.3800 0.5650
3.1600 474000 -0.8700 0.1800
3.9800 474000 -0.4400 0.0600
5.0100 474000 -0.4600 0.0100
6.3100 474000 -0.2700 0.0650
7.9400 474000 -0.2800 0.0100
10.0000 474000 -0.1900 0.0200

0.1000 475000 -2.0000 1.0000
0.1300 475000 -2.0000 1.0000
0.1600 475000 -2.0000 1.0000
0.2000 475000 -2.0000 1.0000
0.2500 475000 -2.0000 1.0000
0.3200 475000 -2.0000 1.0000
0.4000 475000 -2.0000 1.0000
0.5000 475000 -2.0000 1.0000
0.6300 475000 -2.0000 1.0000
0.7900 475000 -2.0000 1.0000
1.0000 475000 -2.0000 1.0000
1.2600 475000 -1.9800 0.9950
1.5800 475000 -1.9300 0.9800
2.0000 475000 -1.6500 0.8750
2.5100 475000 -1.0200 0.1650
3.1600 475000 -0.8300 0.0050
3.9800 475000 -0.5600 0.0100
5.0100 475000 -0.5700 0.0050
6.3100 475000 -0.4300 0.1200
7.9400 475000 -0.3100 0.0450
10.0000 475000 -0.1100 0.0900

0.1000 476000 -2.0000 1.0000
0.1300 476000 -2.0000 1.0000
0.1600 476000 -2.0000 1.0000
0.2000 476000 -2.0000 1.0000
0.2500 476000 -2.0000 1.0000
0.3200 476000 -2.0000 1.0000
0.4000 476000 -2.0000 1.0000
0.5000 476000 -2.0000 1.0000
0.6300 476000 -2.0000 1.0000
0.7900 476000 -2.0000 1.0000
1.0000 476000 -2.0000 1.0000
1.2600 476000 -1.9600 0.9900
1.5800 476000 -1.9200 0.9800
2.0000 476000 -1.7100 0.9100
2.5100 476000 -0.9400 0.1350
3.1600 476000 -0.8800 0.1950
3.9800 476000 -0.5500 0.0300
5.0100 476000 -0.4700 0.0900
6.3100 476000 -0.4200 0.1350
7.9400 476000 -0.2900 0.0850
10.0000 476000 -0.1500 0.0200

0.1000 477000 -2.0000 1.0000
0.1300 477000 -2.0000 1.0000
0.1600 477000 -2.0000 1.0000
0.2000 477000 -2.0000 1.0000
0.2500 477000 -2.0000 1.0000
0.3200 477000 -2.0000 1.0000
0.4000 477000 -2.0000 1.0000
0.5000 477000 -2.0000 1.0000
0.6300 477000 -2.0000 1.0000
0.7900 477000 -2.0000 1.0000
1.0000 477000 -2.0000 1.0000
1.2600 477000 -2.0000 1.0000
1.5800 477000 -1.9200 0.9800
2.0000 477000 -1.8200 0.9450
2.5100 477000 -1.1900 0.0300
3.1600 477000 -0.6300 0.1400
3.9800 477000 -0.4700 0.1000
5.0100 477000 -0.3300 0.0300
6.3100 477000 -0.3500 0.2000
7.9400 477000 -0.2100 0.0900
10.0000 477000 -0.2200 0.0350

0.1000 478000 -2.0000 1.0000
0.1300 478000 -2.0000 1.0000
0.1600 478000 -2.0000 1.0000
0.2000 478000 -2.0000 1.0000
0.2500 478000 -2.0000 1.0000
0.3200 478000 -2.0000 1.0000
0.4000 478000 -2.0000 1.0000
0.5000 478000 -2.0000 1.0000
0.6300 478000 -2.0000 1.0000
0.7900 478000 -2.0000 1.0000
1.0000 478000 -2.0000 1.0000
1.2600 478000 -2.0000 1.0000
1.5800 478000 -1.9300 0.9800
2.0000 478000 -1.8000 0.9400
2.5100 478000 -1.0300 0.0750
3.1600 478000 -0.8100 0.0400
3.9800 478000 -0.5000 0.0900
5.0100 478000 -0.4300 0.0950
6.3100 478000 -0.2300 0.0550
7.9400 478000 -0.2600 0.0450
10.0000 478000 -0.0900 0.0500

0.1000 479000 -2.0000 1.0000
0.1300 479000 -2.0000 1.0000
0.1600 479000 -2.0000 1.0000
0.2000 479000 -2.0000 1.0000
0.2500 479000 -2.0000 1.0000
0.3200 479000 -2.0000 1.0000
0.4000 479000 -2.0000 1.0000
0.5000 479000 -2.0000 1.0000
0.6300 479000 -2.0000 1.0000
0.7900 479000 -2.0000 1.0000
1.0000 479000 -2.0000 1.0000
1.2600 479000 -1.9800 0.9950
1.5800 479000 -1.9800 0.9950
2.0000 479000 -1.8100 0.9450
2.5100 479000 -0.9500 0.2400
3.1600 479000 -0.8400 0.3150
3.9800 479000 -0.6100 0.0950
5.0100 479000 -0.4300 0.1700
6.3100 479000 -0.3300 0.0350
7.9400 479000 -0.2600 0.0400
10.0000 479000 -0.1400 0.0150

0.1000 480000 -2.0000 1.0000
0.1300 480000 -2.0000 1.0000
0.1600 480000 -2.0000 1.0000
0.2000 480000 -2.0000 1.0000
0.2500 480000 -2.0000 1.0000
0.3200 480000 -2.0000 1.0000
0.4000 480000 -2.0000 1.0000
0.5000 480000 -2.0000 1.0000
0.6300 480000 -2.0000 1.0000
0.7900 480000 -2.0000 1.0000
1.0000 480000 -2.0000 1.0000
1.2600 480000 -2.0000 1.0000
1.5800 480000 -1.9400 0.9850
2.0000 480000 -1.7800 0.9350
2.5100 480000 -1.3000 0.4300
3.1600 480000 -0.7100 0.0100
3.9800 480000 -0.4700 0.0700
5.0100 480000 -0.4400 0.0750
6.3100 480000 -0.3400 0.0300
7.9400 480000 -0.2200 0.0500
10.0000 480000 -0.1600 0.0150

0.1000 481000 -2.0000 1.0000
0.1300 481000 -2.0000 1.0000
0.1600 481000 -2.0000 1.0000
0.2000 481000 -2.0000 1.0000
0.2500 481000 -2.0000 1.0000
0.3200 481000 -2.0000 1.0000
0.4000 481000 -2.0000 1.0000
0.5000 481000 -2.0000 1.0000
0.6300 481000 -2.0000 1.0000
0.7900 481000 -2.0000 1.0000
1.0000 481000 -2.0000 1.0000
1.2600 481000 -2.0000 1.0000
1.5800 481000 -1.9400 0.9850
2.0000 481000 -1.7300 0.8900
2.5100 481000 -1.2300 0.6750
3.1600 481000 -0.7600 0.2450
3.9800 481000 -0.5200 0.0800
5.0100 481000 -0.4000 0.1600
6.3100 481000 -0.3600 0.0300
7.9400 481000 -0.2700 0.0650
10.0000 481000 -0.2500 0.0550

0.1000 482000 -2.0000 1.0000
0.1300 482000 -2.0000 1.0000
0.1600 482000 -2.0000 1.0000
0.2000 482000 -2.0000 1.0000
0.2500 482000 -2.0000 1.0000
0.3200 482000 -2.0000 1.0000
0.4000 482000 -2.0000 1.0000
0.5000 482000 -2.0000 1.0000
0.6300 482000 -2.0000 1.0000
0.7900 482000 -2.0000 1.0000
1.0000 482000 -2.0000 1.0000
1.2600 482000 -1.9800 0.9950
1.5800 482000 -1.9800 0.9950
2.0000 482000 -1.7800 0.9350
2.5100 482000 -0.9400 0.3800
3.1600 482000 -0.6900 0.1000
3.9800 482000 -0.5900 0.2000
5.0100 482000 -0.4800 0.0250
6.3100 482000 -0.4600 0.0500
7.9400 482000 -0.2000 0.0950
10.0000 482000 -0.1900 0.0400

0.1000 483000 -2.0000 1.0000
0.1300 483000 -2.0000 1.0000
0.1600 483000 -2.0000 1.0000
0.2000 483000 -2.0000 1.0000
0.2500 483000 -2.0000 1.0000
0.3200 483000 -2.0000 1.0000
0.4000 483000 -2.0000 1.0000
0.5000 483000 -2.0000 1.0000
0.6300 483000 -2.0000 1.0000
0.7900 483000 -2.0000 1.0000
1.0000 483000 -2.0000 1.0000
1.2600 483000 -2.0000 1.0000
1.5800 483000 -1.9600 0.9900
2.0000 483000 -1.8500 0.9600
2.5100 483000 -1.1200 0.0750
3.1600 483000 -0.8900 0.1850
3.9800 483000 -0.6400 0.0800
5.0100 483000 -0.2600 0.0200
6.3100 483000 -0.2800 0.1000
7.9400 483000 -0.2200 0.0400
10.0000 483000 -0.1700 0.0200

0.1000 484000 -2.0000 1.0000
0.1300 484000 -2.0000 1.0000
0.1600 484000 -2.0000 1.0000
0.2000 484000 -2.0000 1.0000
0.2500 484000 -2.0000 1.0000
0.3200 484000 -2.0000 1.0000
0.4000 484000 -2.0000 1.0000
0.5000 484000 -2.0000 1.0000
0.6300 484000 -2.0000 1.0000
0.7900 484000 -2.0000 1.0000
1.0000 484000 -2.0000 1.0000
1.2600 484000 -1.9600 0.9900
1.5800 484000 -1.9800 0.9950
2.0000 484000 -1.8300 0.9500
2.5100 484000 -1.0200 0.0300
3.1600 484000 -0.8900 0.3100
3.9800 484000 -0.4900 0.0650
5.0100 484000 -0.6800 0.0850
6.3100 484000 -0.4000 0.0050
7.9400 484000 -0.1900 0.0050
10.0000 484000 -0.1500 0.0300

0.1000 485000 -2.0000 1.0000
0.1300 485000 -2.0000 1.0000
0.1600 485000 -2.0000 1.0000
0.2000 485000 -2.0000 1.0000
0.2500 485000 -2.0000 1.0000
0.3200 485000 -2.0000 1.0000
0.4000 485000 -2.0000 1.0000
0.5000 485000 -2.0000 1.0000
0.6300 485000 -2.0000 1.0000
0.7900 485000 -2.0000 1.0000
1.0000 485000 -2.0000 1.0000
1.2600 485000 -1.9800 0.9950
1.5800 485000 -1.9000 0.9750
2.0000 485000 -1.6500 0.8500
2.5100 485000 -0.9800 0.2150
3.1600 485000 -0.7500 0.0350
3.9800 485000 -0.5300 0.0400
5.0100 485000 -0.5000 0.1950
6.3100 485000 -0.3400 0.0250
7.9400 485000 -0.2500 0.0050
10.0000 485000 -0.2200 0.0300

0.1000 486000 -2.0000 1.0000
0.1300 486000 -2.0000 1.0000
0.1600 486000 -2.0000 1.0000
0.2000 486000 -2.0000 1.0000
0.2500 486000 -2.0000 1.0000
0.3200 486000 -2.0000 1.0000
0.4000 486000 -2.0000 1.0000
0.5000 486000 -2.0000 1.0000
0.6300 486000 -2.0000 1.0000
0.7900 486000 -2.0000 1.0000
1.0000 486000 -2.0000 1.0000
1.2600 486000 -1.9800 0.9950
1.5800 486000 -1.9200 0.9750
2.0000 486000 -1.8100 0.9500
2.5100 486000 -1.2100 0.5100
3.1600 486000 -0.8300 0.0050
3.9800 486000 -0.6300 0.2050
5.0100 486000 -0.3500 0.0400
6.3100 486000 -0.3800 0.0400
7.9400 486000 -0.3700 0.0300
10.0000 486000 -0.1400 0.0350

0.1000 487000 -2.0000 1.0000
0.1300 487000 -2.0000 1.0000
0.1600 487000 -2.0000 1.0000
0.2000 487000 -2.0000 1.0000
0.2500 487000 -2.0000 1.0000
0.3200 487000 -2.0000 1.0000
0.4000 487000 -2.0000 1.0000
0.5000 487000 -2.0000 1.0000
0.6300 487000 -2.0000 1.0000
0.7900 487000 -2.0000 1.0000
1.0000 487000 -1.9800 0.9950
1.2600 487000 -2.0000 1.0000
1.5800 487000 -1.9000 0.9750
2.0000 487000 -1.8200 0.9350
2.5100 487000 -1.2400 0.4500
3.1600 487000 -0.7800 0.2200
3.9800 487000 -0.5500 0.0450
5.0100 487000 -0.5300 0.1950
6.3100 487000 -0.2600 0.0200
7.9400 487000 -0.1500 0.0850
10.0000 487000 -0.1400 0.0000

0.1000 488000 -2.0000 1.0000
0.1300 488000 -2.0000 1.0000
0.1600 488000 -2.0000 1.0000
0.2000 488000 -2.0000 1.0000
0.2500 488000 -2.0000 1.0000
0.3200 488000 -2.0000 1.0000
0.4000 488000 -2.0000 1.0000
0.5000 488000 -2.0000 1.0000
0.6300 488000 -2.0000 1.0000
0.7900 488000 -2.0000 1.0000
1.0000 488000 -2.0000 1.0000
1.2600 488000 -2.0000 1.0000
1.5800 488000 -1.9200 0.9750
2.0000 488000 -1.7500 0.9250
2.5100 488000 -1.2200 0.3300
3.1600 488000 -0.9200 0.3600
3.9800 488000 -0.4300 0.0000
5.0100 488000 -0.3800 0.0600
6.3100 488000 -0.4000 0.0100
7.9400 488000 -0.2600 0.0100
10.0000 488000 -0.1700 0.0750

0.1000 489000 -2.0000 1.0000
0.1300 489000 -2.0000 1.0000
0.1600 489000 -2.0000 1.0000
0.2000 489000 -2.0000 1.0000
0.2500 489000 -2.0000 1.0000
0.3200 489000 -2.0000 1.0000
0.4000 489000 -2.0000 1.0000
0.5000 489000 -2.0000 1.0000
0.6300 489000 -2.0000 1.0000
0.7900 489000 -2.0000 1.0000
1.0000 489000 -2.0000 1.0000
1.2600 489000 -1.9800 0.9950
1.5800 489000 -1.8300 0.9550
2.0000 489000 -1.8000 0.9450
2.5100 489000 -1.0000 0.2950
3.1600 489000 -0.6400 0.1500
3.9800 489000 -0.5600 0.0350
5.0100 489000 -0.4400 0.0100
6.3100 489000 -0.2600 0.0800
7.9400 489000 -0.2700 0.0900
10.0000 489000 -0.3100 0.0700

0.1000 490000 -2.0000 1.0000
0.1300 490000 -2.0000 1.0000
0.1600 490000 -2.0000 1.0000
0.2000 490000 -2.0000 1.0000
0.2500 490000 -2.0000 1.0000
0.3200 490000 -2.0000 1.0000
0.4000 490000 -2.0000 1.0000
0.5000 490000 -2.0000 1.0000
0.6300 490000 -2.0000 1.0000
0.7900 490000 -2.0000 1.0000
1.0000 490000 -2.0000 1.0000
1.2600 490000 -1.9800 0.9950
1.5800 490000 -1.9200 0.9750
2.0000 490000 -1.7700 0.9250
2.5100 490000 -0.9900 0.4000
3.1600 490000 -0.7300 0.1250
3.9800 490000 -0.6200 0.1100
5.0100 490000 -0.3600 0.0950
6.3100 490000 -0.2600 0.0300
7.9400 490000 -0.2800 0.1400
10.0000 490000 -0.2000 0.0950

0.1000 491000 -2.0000 1.0000
0.1300 491000 -2.0000 1.0000
0.1600 491000 -2.0000 1.0000
0.2000 491000 -2.0000 1.0000
0.2500 491000 -2.0000 1.0000
0.3200 491000 -2.0000 1.0000
0.4000 491000 -2.0000 1.0000
0.5000 491000 -2.0000 1.0000
0.6300 491000 -2.0000 1.0000
0.7900 491000 -2.0000 1.0000
1.0000 491000 -2.0000 1.0000
1.2600 491000 -1.9800 0.9950
1.5800 491000 -1.8600 0.9650
2.0000 491000 -1.5800 0.7150
2.5100 491000 -1.3800 0.7600
3.1600 491000 -0.5500 0.1950
3.9800 491000 -0.5400 0.2250
5.0100 491000 -0.5300 0.0350
6.3100 491000 -0.2800 0.1000
7.9400 491000 -0.2600 0.0500
10.0000 491000 -0.1800 0.0100

0.1000 492000 -2.0000 1.0000
0.1300 492000 -2.0000 1.0000
0.1600 492000 -2.0000 1.0000
0.2000 492000 -2.0000 1.0000
0.2500 492000 -2.0000 1.0000
0.3200 492000 -2.0000 1.0000
0.4000 492000 -2.0000 1.0000
0.5000 492000 -2.0000 1.0000
0.6300 492000 -2.0000 1.0000
0.7900 492000 -2.0000 1.0000
1.0000 492000 -2.0000 1.0000
1.2600 492000 -2.0000 1.0000
1.5800 492000 -1.9400 0.9850
2.0000 492000 -1.8200 0.9250
2.5100 492000 -1.0100 0.2950
3.1600 492000 -0.8300 0.0750
3.9800 492000 -0.5600 0.0200
5.0100 492000 -0.4600 0.0850
6.3100 492000 -0.3300 0.0150
7.9400 492000 -0.1600 0.0600
10.0000 492000 -0.4400 0.0900

0.1000 493000 -2.0000 1.0000
0.1300 493000 -2.0000 1.0000
0.1600 493000 -2.0000 1.0000
0.2000 493000 -2.0000 1.0000
0.2500 493000 -2.0000 1.0000
0.3200 493000 -2.0000 1.0000
0.4000 493000 -2.0000 1.0000
0.5000 493000 -2.0000 1.0000
0.6300 493000 -2.0000 1.0000
0.7900 493000 -2.0000 1.0000
1.0000 493000 -2.0000 1.0000
1.2600 493000 -2.0000 1.0000
1.5800 493000 -1.9300 0.9800
2.0000 493000 -1.8000 0.9050
2.5100 493000 -0.9800 0.0600
3.1600 493000 -0.8200 0.2950
3.9800 493000 -0.5900 0.0950
5.0100 493000 -0.4800 0.0300
6.3100 493000 -0.2300 0.0650
7.9400 493000 -0.2300 0.0400
10.0000 493000 -0.1600 0.0100

0.1000 494000 -2.0000 1.0000
0.1300 494000 -2.0000 1.0000
0.1600 494000 -2.0000 1.0000
0.2000 494000 -2.0000 1.0000
0.2500 494000 -2.0000 1.0000
0.3200 494000 -2.0000 1.0000
0.4000 494000 -2.0000 1.0000
0.5000 494000 -2.0000 1.0000
0.6300 494000 -2.0000 1.0000
0.7900 494000 -2.0000 1.0000
1.0000 494000 -2.0000 1.0000
1.2600 494000 -2.0000 1.0000
1.5800 494000 -1.9200 0.9800
2.0000 494000 -1.7800 0.9350
2.5100 494000 -1.0700 0.0800
3.1600 494000 -0.7500 0.0350
3.9800 494000 -0.5000 0.0550
5.0100 494000 -0.3700 0.0500
6.3100 494000 -0.2900 0.0100
7.9400 494000 -0.2500 0.0250
10.0000 494000 -0.3200 0.0400

0.1000 495000 -2.0000 1.0000
0.1300 495000 -2.0000 1.0000
0.1600 495000 -2.0000 1.0000
